GBFS - h3 - Puzzle #6 - Search
0 0 0 
10 10 6 EBBG.HE..G.HAAFG.I..FCCI..FDDI......
10 10 6 EBBG.HE..G.HAAFG.I..FCCI..FDDI......
10 10 6 EBBG.HE..G.HAAFG.I..FCCI..FDDI......
10 10 6 EBBG.HE..G.HAAFG.I..FCCI..FDDI......
11 11 6 EBBG.HE..G.HAAFG.I..FCCI..FDDI......
11 11 6 EBBG.HE..G.HAAFG.I..FCCI..FDDI......
11 11 6 EBBG.HE..G.HAAFG.I..FCCI..FDDI......
11 11 6 EBBG.HE..G.HAAFG.I..FCCI..FDDI......
11 11 6 EBBG.HE..G.HAAFG.I..FCCI..FDDI......
11 11 6 EBBG.HE..G.HAAFG.I..FCCI..FDDI......
11 11 6 EBBG.HE..G.HAAFG.I..FCCI..FDDI......
11 11 6 .BBG....FG.HAAFG.HE.FCCIE..DDI.....I
11 11 6 .BBG.H..FG.HAAFG.IE.FCCIE..DDI......
11 11 6 .BBG.H..FG.HAAFG.IE.FCCIE..DDI......
11 11 6 .BBG.H..FG.HAAFG..E.FCCIEDD..I.....I
11 11 6 .BBG.H..FG.HAAFG..E.FCCIEDD..I.....I
11 11 6 .BBG.H..FG.HAAFG..E.FCCIEDD..I.....I
11 11 6 .BBG....FG.HAAFG.H..FCCIE..DDIE....I
11 11 6 .BBG.H..FG.HAAFG.I..FCCIE..DDIE.....
11 11 6 .BBG.H..FG.HAAFG.I..FCCIE..DDIE.....
12 12 6 .BBG.H..FG.HAAFG....FCCIEDD..IE....I
12 12 6 BBFG....FG.HAAFG.HE..CCIE..DDI.....I
12 12 6 BBFG.H..FG.HAAFG.IE..CCIE..DDI......
12 12 6 BBFG.H..FG.HAAFG.IE..CCIE..DDI......
12 12 6 BB.G.H..FG.HAAFG..E.FCCIEDD..I.....I
12 12 6 BBFG.H..FG.HAAFG..E..CCIEDD..I.....I
12 12 6 BBFG....FG.HAAFG.H...CCIE..DDIE....I
12 12 6 BBFG.H..FG.HAAFG.I...CCIE..DDIE.....
12 12 6 BBFG.H..FG.HAAFG.I...CCIE..DDIE.....
12 12 6 BB.G.H..FG.HAAFG....FCCIEDD..IE....I
12 12 6 BBFG.H..FG.HAAFG.....CCIEDD..IE....I
12 12 6 .BBG.H..FG.HAAFG.IE.FCCIE.DD.I......
12 12 6 .BBG.H..FG.HAAFG.IE.FCCIEDD..I......
12 12 6 .BBG.H..FG.HAAFG.I..FCCIE.DD.IE.....
13 13 6 .BBG.H..FG.HAAFG.I..FCCIEDD..IE.....
13 13 6 BB.G.H..FG.HAAFG.IE.FCCIE.DD.I......
13 13 6 BB.G.H..FG.HAAFG.IE.FCCIEDD..I......
13 13 6 BBFG.H..FG.HAAFG..E.CC.IEDD..I.....I
13 13 6 BBFG.H..FG.HAAFG..ECC..IEDD..I.....I
13 13 6 BBFG.H..FG.HAAFG.IE..CCIE.DD.I......
13 13 6 BBFG.H..FG.HAAFG.IE..CCIEDD..I......
13 13 6 BB.G.H..FG.HAAFG.I..FCCIE.DD.IE.....
13 13 6 BB.G.H..FG.HAAFG.I..FCCIEDD..IE.....
13 13 6 BBFG.H..FG.HAAFG....CC.IEDD..IE....I
13 13 6 BBFG.H..FG.HAAFG...CC..IEDD..IE....I
14 14 3 BBFG.H..FG.HAAFG..CC...IEDD..IE....I
15 15 3 BB.G.H...G.HAA.G.ICCF..IE.FDDIE.F...
15 15 3 .BBG.H..FG.HAAFG..CCF..IE..DDIE....I
15 15 3 BB...H..FG.HAAFG..CCFG.IE..DDIE....I
16 16 3 BB.G.H...G.H.AAG.ICCF..IE.FDDIE.F...
16 16 3 .BB..H..FG.HAAFG..CCFG.IE..DDIE....I
16 16 3 .BBG.H...G.H.AAG.ICCF..IE.FDDIE.F...
16 16 3 ..BB.H..FG.HAAFG..CCFG.IE..DDIE....I
16 16 3 ..FBBH..FG.HAAFG..CC.G.IE..DDIE....I
17 17 3 BB...H...G.H.AAG.ICCFG.IE.FDDIE.F...
17 17 3 .BB..H...G.H.AAG.ICCFG.IE.FDDIE.F...
17 17 3 ..BB.H...G.H.AAG.ICCFG.IE.FDDIE.F...
13 13 6 ...BBH...G.H.AAG.ICCFG.IE.FDDIE.F...
13 13 6 BBFG.H..FG.HAAFG.I...CCIE.DD.IE.....
14 14 6 BBFG.H..FG.HAAFG.I...CCIEDD..IE.....
14 14 6 BBFG.H..FG.HAAFG.IE.CC.IE.DD.I......
14 14 6 BBFG.H..FG.HAAFG.IE.CC.IEDD..I......
14 14 6 BBF..H..FG.HAAFG..ECCG.IEDD..I.....I
14 14 6 BBFG.H..FG.HAAFG.IECC..IE.DD.I......
15 15 3 BBFG.H..FG.HAAFG.IECC..IEDD..I......
16 16 3 BBF..H..F..HAAF..IECCG.IEDDG.I...G..
17 17 3 BBF..H..F..HAAF...CC.G.IEDDG.IE..G.I
18 18 3 BB...H..F..HAAF...CCFG.IEDDG.IE..G.I
19 19 3 BB...H..F..HAAF..ICCFG.IEDDG.IE..G..
19 19 3 .BB..H..F..HAAF..ICCFG.IEDDG.IE..G..
19 19 3 ..BB.H..F..HAAF..ICCFG.IEDDG.IE..G..
20 20 3 ..FBBH..F..HAAF...CC.G.IEDDG.IE..G.I
21 21 3 ..FBBH..F..HAAF....CCG.IEDDG.IE..G.I
22 22 3 ..FBBH..F..HAAF..I.CCG.IEDDG.IE..G..
14 14 6 ..FBBH..F..HAAF..IECCG.IEDDG.I...G..
14 14 6 BBFG.H..FG.HAAFG.I..CC.IE.DD.IE.....
14 14 6 BBFG.H..FG.HAAFG.I..CC.IEDD..IE.....
14 14 6 BBF..H..FG.HAAFG...CCG.IE.DD.IE....I
14 14 6 BBFG.H..FG.HAAFG.I.CC..IE.DD.IE.....
14 14 6 BBFG.H..FG.HAAFG.I.CC..IEDD..IE.....
14 14 6 BBF..H..FG.HAAFG..CC.G.IE.DD.IE....I
14 14 6 BB.G.H..FG.HAAFG..CCF..IE.DD.IE....I
14 14 6 BB.G.H...G.HAAFG.ICCF..IE.FDDIE.....
14 14 6 BBFG.H..FG.HAAFG.ICC...IE.DD.IE.....
15 15 6 BBFG.H..FG.HAAFG.ICC...IEDD..IE.....
15 15 6 BBFG.H..FG.HAAFG.ICC...IEDD..IE.....
16 16 6 BBFG.H..FG.HAAFG.ICC...IEDD..IE.....
16 16 6 .BBG....FG.HAAFG.HCCF..IE..DDIE....I
16 16 6 .BBG.H..FG.HAAFG.ICCF..IE..DDIE.....
16 16 6 .BBG.H..FG.HAAFG.ICCF..IE..DDIE.....
16 16 6 .BBG.H..FG.HAAFG..CCF..IE.DD.IE....I
16 16 6 BB......FG.HAAFG.HCCFG.IE..DDIE....I
16 16 6 BB...H..FG.HAAFG.ICCFG.IE..DDIE.....
16 16 6 BB...H..FG.HAAFG.ICCFG.IE..DDIE.....
16 16 6 BB...H..FG.HAAFG..CCFG.IE.DD.IE....I
16 16 6 BB...H..FG.HAAFG..CCFG.IE.DD.IE....I
17 17 6 BB...H..FG.HAAFG..CCFG.IE.DD.IE....I
17 17 6 .BB.....FG.HAAFG.HCCFG.IE..DDIE....I
17 17 6 .BB..H..FG.HAAFG.ICCFG.IE..DDIE.....
17 17 6 .BB..H..FG.HAAFG.ICCFG.IE..DDIE.....
17 17 6 .BB..H..FG.HAAFG..CCFG.IE.DD.IE....I
17 17 6 .BB..H..FG.HAAFG..CCFG.IE.DD.IE....I
17 17 6 .BB..H..FG.HAAFG..CCFG.IE.DD.IE....I
17 17 6 ..BB....FG.HAAFG.HCCFG.IE..DDIE....I
17 17 6 ..BB.H..FG.HAAFG.ICCFG.IE..DDIE.....
17 17 6 ..BB.H..FG.HAAFG.ICCFG.IE..DDIE.....
17 17 6 ..BB.H..FG.HAAFG..CCFG.IE.DD.IE....I
17 17 6 ..FBB...FG.HAAFG.HCC.G.IE..DDIE....I
17 17 6 ..FBBH..FG.HAAFG.ICC.G.IE..DDIE.....
17 17 6 ..FBBH..FG.HAAFG.ICC.G.IE..DDIE.....
17 17 6 ...BBH..FG.HAAFG..CCFG.IE.DD.IE....I
17 17 6 ..FBBH..FG.HAAFG..CC.G.IE.DD.IE....I
17 17 6 ....BB...G.H.AAG.HCCFG.IE.FDDIE.F..I
18 18 6 ....BB...G.H.AAG.HCCFG.IE.FDDIE.F..I
18 18 6 ....BB...G.H.AAG.HCCFG.IE.FDDIE.F..I
18 18 6 ....BB...G.H.AAG.HCCFG.IE.FDDIE.F..I
18 18 6 ....BB...G.H.AAG.HCCFG.IE.FDDIE.F..I
18 18 6 ....BB...G.H.AAG.HCCFG.IE.FDDIE.F..I
18 18 6 ....BB...G.H.AAG.HCCFG.IE.FDDIE.F..I
15 15 6 ....BB...G.H.AAG.HCCFG.IE.FDDIE.F..I
15 15 6 BBF..H..FG.HAAFG.IECCG.IE.DD.I......
15 15 6 BBF..H..FG.HAAFG.IECCG.IEDD..I......
16 16 6 BBF..H..F..HAAFG.IECCG.IEDDG.I......
16 16 6 BBF..H..F..HAAFG.IECCG.IEDDG.I......
17 17 6 BBF..H..F..HAAFG.IECCG.IEDDG.I......
17 17 6 BBF..H..F..HAAFG.I.CCG.IEDDG.IE.....
17 17 6 BBF..H..FG.HAAFG.I.CCG.IEDD..IE.....
17 17 6 BBF..H..FG.HAAFG.I.CCG.IEDD..IE.....
18 18 6 BBF..H..FG.HAAFG.I.CCG.IEDD..IE.....
18 18 6 BBF..H..F..HAAFG.ICC.G.IEDDG.IE.....
18 18 6 BBF..H..FG.HAAFG.ICC.G.IEDD..IE.....
18 18 6 BBF..H..FG.HAAFG.ICC.G.IEDD..IE.....
19 19 6 BBF..H..FG.HAAFG.ICC.G.IEDD..IE.....
19 19 6 BB...H..F..HAAFG.ICCFG.IEDDG.IE.....
19 19 6 BB...H..FG.HAAFG.ICCFG.IEDD..IE.....
19 19 6 BB.G.H..FG.HAAFG.ICCF..IEDD..IE.....
19 19 6 ....BB..F..HAAF..HCCFG.IEDDG.IE..G.I
20 20 6 ....BB..F..HAAF..HCCFG.IEDDG.IE..G.I
20 20 6 .BB..H..F..HAAFG.ICCFG.IEDDG.IE.....
20 20 6 .BB..H..FG.HAAFG.ICCFG.IEDD..IE.....
20 20 6 .BBG.H..FG.HAAFG.ICCF..IEDD..IE.....
20 20 6 .BBG.H..FG.HAAFG.ICCF..IEDD..IE.....
20 20 6 .BBG.H..FG.HAAFG.ICCF..IEDD..IE.....
20 20 6 ..BB.H..F..HAAFG.ICCFG.IEDDG.IE.....
20 20 6 ..BB.H..FG.HAAFG.ICCFG.IEDD..IE.....
20 20 6 ..BB.H..FG.HAAFG.ICCFG.IEDD..IE.....
20 20 6 ..BB.H..FG.HAAFG.ICCFG.IEDD..IE.....
20 20 6 ...BBH..F..HAAFG.ICCFG.IEDDG.IE.....
20 20 6 ...BBH..FG.HAAFG.ICCFG.IEDD..IE.....
20 20 6 ...BBH..FG.HAAFG.ICCFG.IEDD..IE.....
21 21 6 ...BBH..FG.HAAFG.ICCFG.IEDD..IE.....
21 21 6 ..FBBH..F..HAAFG.ICC.G.IEDDG.IE.....
21 21 6 ..FBBH..FG.HAAFG.ICC.G.IEDD..IE.....
21 21 6 ..F.BB..F..HAAF..HCC.G.IEDDG.IE..G.I
22 22 6 ..F.BB..F..HAAF..HCC.G.IEDDG.IE..G.I
22 22 6 ..FBBH..F..HAAFG.I.CCG.IEDDG.IE.....
22 22 6 ..FBBH..FG.HAAFG...CCG.IE.DD.IE....I
22 22 6 ..F.BB..F..HAAF..H.CCG.IEDDG.IE..G.I
23 23 6 ..F.BB..F..HAAF..H.CCG.IEDDG.IE..G.I
23 23 6 ..FBBH..F..HAAFG.IECCG.IEDDG.I......
23 23 6 ..FBBH..FG.HAAFG..ECCG.IE..DDI.....I
23 23 6 ..F.BB..F..HAAF..HECCG.IEDDG.I...G.I
15 15 6 ..F.BB..F..HAAF..HECCG.IEDDG.I...G.I
15 15 6 BBF..H..FG.HAAFG.I.CCG.IE.DD.IE.....
15 15 6 BBF..H..FG.HAAFG.ICC.G.IE.DD.IE.....
17 17 6 BB.G.H..FG.HAAFG.ICCF..IE.DD.IE.....
17 17 6 .BBG.H..FG.HAAFG.ICCF..IE.DD.IE.....
17 17 6 ..F.BB..FG.HAAFG.HCC.G.IE..DDIE....I
18 18 6 BB...H..FG.HAAFG.ICCFG.IE.DD.IE.....
18 18 6 .BB..H..FG.HAAFG.ICCFG.IE.DD.IE.....
18 18 6 ..BB.H..FG.HAAFG.ICCFG.IE.DD.IE.....
18 18 6 ...BBH..FG.HAAFG.ICCFG.IE.DD.IE.....
18 18 6 ..FBBH..FG.HAAFG.I.CCG.IE..DDIE.....
18 18 6 ..FBBH..FG.HAAFG.ICC.G.IE.DD.IE.....
20 20 6 ...GBB...G.H.AAG.HCCF..IE.FDDIE.F..I
22 22 6 ...GBB..FG.HAAFG.HCCF..IEDD..IE....I
23 23 6 ..FGBB..FG.HAAFG.HCC...IEDD..IE....I
23 23 6 ..FBBH..FG.HAAFG.I.CCG.IE.DD.IE.....
24 24 6 ..FGBB..FG.HAAFG.H.CC..IEDD..IE....I
24 24 6 ..FBBH..FG.HAAFG.IECCG.IE.DD.I......
24 24 6 ..FBBH..FG.HAAFG.IECCG.IE..DDI......
18 18 6 ..FGBB..FG.HAAFG.HECC..IEDD..I.....I
19 19 6 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
6 6 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
6 6 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
6 6 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
6 6 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
7 7 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
7 7 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
7 7 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
7 7 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
7 7 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
7 7 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
8 8 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
8 8 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
12 12 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
12 12 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
12 12 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
12 12 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
12 12 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
12 12 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
12 12 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
12 12 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
17 17 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
17 17 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
17 17 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
17 17 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
17 17 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
17 17 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
17 17 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
17 17 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
16 16 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
16 16 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
16 16 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
16 16 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
16 16 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
16 16 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
19 19 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
19 19 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
19 19 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
19 19 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
20 20 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
20 20 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
20 20 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
20 20 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
20 20 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
20 20 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
22 22 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
22 22 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
22 22 9 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
