GBFS - h1 - Puzzle #6 - Search
0 0 0 
20 20 2 .BB..H..FG.HAAFG.ICCFG.IEDD..IE.....
20 20 2 .BBG.H..FG.HAAFG.ICCF..IEDD..IE.....
20 20 2 .BBG.H..FG.HAAFG.ICCF..IEDD..IE.....
20 20 2 .BBG.H..FG.HAAFG.ICCF..IEDD..IE.....
20 20 2 ..BB.H..F..HAAFG.ICCFG.IEDDG.IE.....
20 20 2 ..BB.H..FG.HAAFG.ICCFG.IEDD..IE.....
20 20 2 ..BB.H..FG.HAAFG.ICCFG.IEDD..IE.....
20 20 2 ..BB.H..FG.HAAFG.ICCFG.IEDD..IE.....
20 20 2 ...BBH..F..HAAFG.ICCFG.IEDDG.IE.....
20 20 2 ...BBH..FG.HAAFG.ICCFG.IEDD..IE.....
20 20 2 ...BBH..FG.HAAFG.ICCFG.IEDD..IE.....
21 21 2 ...BBH..FG.HAAFG.ICCFG.IEDD..IE.....
21 21 2 ..FBBH..F..HAAFG.ICC.G.IEDDG.IE.....
21 21 2 ..FBBH..FG.HAAFG.ICC.G.IEDD..IE.....
21 21 2 ..F.BB..F..HAAF..HCC.G.IEDDG.IE..G.I
22 22 2 ..F.BB..F..HAAF..HCC.G.IEDDG.IE..G.I
22 22 2 ..FBBH..F..HAAFG.I.CCG.IEDDG.IE.....
22 22 2 ..FBBH..FG.HAAFG...CCG.IE.DD.IE....I
22 22 2 ..F.BB..F..HAAF..H.CCG.IEDDG.IE..G.I
23 23 2 ..F.BB..F..HAAF..H.CCG.IEDDG.IE..G.I
23 23 2 ..FBBH..F..HAAFG.IECCG.IEDDG.I......
23 23 2 ..FBBH..FG.HAAFG..ECCG.IE..DDI.....I
23 23 2 ..F.BB..F..HAAF..HECCG.IEDDG.I...G.I
15 15 2 ..F.BB..F..HAAF..HECCG.IEDDG.I...G.I
15 15 2 BBF..H..FG.HAAFG.I.CCG.IE.DD.IE.....
15 15 2 BBF..H..FG.HAAFG.ICC.G.IE.DD.IE.....
17 17 2 BB.G.H..FG.HAAFG.ICCF..IE.DD.IE.....
17 17 2 .BBG.H..FG.HAAFG.ICCF..IE.DD.IE.....
17 17 2 ..F.BB..FG.HAAFG.HCC.G.IE..DDIE....I
18 18 2 BB...H..FG.HAAFG.ICCFG.IE.DD.IE.....
18 18 2 .BB..H..FG.HAAFG.ICCFG.IE.DD.IE.....
18 18 2 ..BB.H..FG.HAAFG.ICCFG.IE.DD.IE.....
18 18 2 ...BBH..FG.HAAFG.ICCFG.IE.DD.IE.....
18 18 2 ..FBBH..FG.HAAFG.I.CCG.IE..DDIE.....
18 18 2 ..FBBH..FG.HAAFG.ICC.G.IE.DD.IE.....
20 20 2 ...GBB...G.H.AAG.HCCF..IE.FDDIE.F..I
22 22 2 ...GBB..FG.HAAFG.HCCF..IEDD..IE....I
23 23 2 ..FGBB..FG.HAAFG.HCC...IEDD..IE....I
23 23 2 ..FBBH..FG.HAAFG.I.CCG.IE.DD.IE.....
24 24 2 ..FGBB..FG.HAAFG.H.CC..IEDD..IE....I
24 24 2 ..FBBH..FG.HAAFG.IECCG.IE.DD.I......
24 24 2 ..FBBH..FG.HAAFG.IECCG.IE..DDI......
18 18 2 ..FGBB..FG.HAAFG.HECC..IEDD..I.....I
19 19 2 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
6 6 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
6 6 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
6 6 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
6 6 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
7 7 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
7 7 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
7 7 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
7 7 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
7 7 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
7 7 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
8 8 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
8 8 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
12 12 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
12 12 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
12 12 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
12 12 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
12 12 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
12 12 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
12 12 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
12 12 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
13 13 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
14 14 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
15 15 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
17 17 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
17 17 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
17 17 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
17 17 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
17 17 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
17 17 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
17 17 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
17 17 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
16 16 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
16 16 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
16 16 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
16 16 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
16 16 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
16 16 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
18 18 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
19 19 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
19 19 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
19 19 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
19 19 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
20 20 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
20 20 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
20 20 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
20 20 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
20 20 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
20 20 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
21 21 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
22 22 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
22 22 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
22 22 3 ..FGBB..FG.HAAFG.HCC...IE..DDIE....I
