GBFS - h2 - Puzzle #3 - Search
0 0 0 
3 3 2 JBBCCCJ.DD.MJAAL.M.FFL.N..KGGN..K.HH
3 3 2 JBBCCCJ..DD.JAAL.MFFKL.M..KGGN...HHN
3 3 2 JBBCCCJ..DDMJAAL.MFF.L....KGGNHHK..N
3 3 2 JBBCCCJ..DDMJAAL.MFF.L....KGGNHHK..N
3 3 2 JBBCCCJ..DDMJAAL.MFF.L....KGGN..KHHN
3 3 2 JBBCCCJ..DDMJAAL.M.FFL.N..KGGNHHK...
3 3 2 JBBCCCJ..DDMJAAL.M.FFL.N..KGGN..KHH.
3 3 2 JBBCCCJ..DDMJAAL.M.FFL.N..KGGN..K.HH
3 3 2 JBBCCCJDDL..JAAL.MFFK..M..KGGN...HHN
3 3 2 JBBCCCJDDL.MJAAL.MFF......KGGNHHK..N
3 3 2 JBBCCCJDDL.MJAAL.MFF......KGGNHHK..N
3 3 2 JBBCCCJDDL.MJAAL.MFF......KGGN..KHHN
3 3 2 JBBCCCJDDL.MJAAL.M...FFN..KGGNHHK...
3 3 2 JBBCCCJDDL.MJAAL.M...FFN..KGGN..KHH.
3 3 2 JBBCCCJDDL.MJAAL.M...FFN..KGGN..K.HH
3 3 2 JBBCCCJ...DDJAAL.MFFKL.M..KGGN...HHN
3 3 2 JBBCCCJDD...JAAL.MFF.L.M..KGGNHHK..N
3 3 2 JBBCCCJDD...JAAL.MFF.L.M..KGGNHHK..N
3 3 2 JBBCCCJDD...JAAL.MFF.L.M..KGGN..KHHN
3 3 2 JBBCCCJDD..MJAAL.M.FFL....KGGNHHK..N
3 3 2 JBBCCCJDD..MJAAL.M.FFL....KGGN..KHHN
3 3 2 .BBCCC.DD..MJAAL.MJFFL.NJ.KGGNHHK...
3 3 2 .BBCCC.DD..M.AAL.MJFFL.NJ.KGGNJ.KHH.
4 4 2 .BBCCC.DD..M.AAL.MJFFL.NJ.KGGNJ.K.HH
4 4 2 JBBCCCJ.DD..JAAL.MFF.L.M..KGGNHHK..N
4 4 2 JBBCCCJ.DD..JAAL.MFF.L.M..KGGNHHK..N
4 4 2 JBBCCCJ.DD..JAAL.MFF.L.M..KGGN..KHHN
4 4 2 JBBCCCJ.DD.MJAAL.M.FFL....KGGNHHK..N
4 4 2 JBBCCCJ.DD.MJAAL.M.FFL....KGGN..KHHN
4 4 2 .BBCCC..DD.MJAAL.MJFFL.NJ.KGGNHHK...
4 4 2 .BBCCC..DD.M.AAL.MJFFL.NJ.KGGNJ.KHH.
4 4 2 .BBCCC..DD.M.AAL.MJFFL.NJ.KGGNJ.K.HH
4 4 2 JBBCCCJ..DD.JAAL.MFF.L.M..KGGNHHK..N
4 4 2 JBBCCCJ..DD.JAAL.MFF.L.M..KGGNHHK..N
4 4 2 JBBCCCJ..DD.JAAL.MFF.L.M..KGGN..KHHN
4 4 2 JBBCCCJ..DDMJAAL.M.FFL....KGGNHHK..N
4 4 2 JBBCCCJ..DDMJAAL.M.FFL....KGGN..KHHN
4 4 2 .BBCCC...DDMJAAL.MJFFL.NJ.KGGNHHK...
4 4 2 .BBCCC...DDM.AAL.MJFFL.NJ.KGGNJ.KHH.
4 4 2 .BBCCC...DDM.AAL.MJFFL.NJ.KGGNJ.K.HH
4 4 2 JBBCCCJDDL..JAAL.MFF...M..KGGNHHK..N
4 4 2 JBBCCCJDDL..JAAL.MFF...M..KGGNHHK..N
4 4 2 JBBCCCJDDL..JAAL.MFF...M..KGGN..KHHN
4 4 2 JBBCCCJDDL.MJAAL.M....FF..KGGNHHK..N
4 4 2 JBBCCCJDDL.MJAAL.M....FF..KGGN..KHHN
4 4 2 .BBCCC.DDL.MJAAL.MJFF..NJ.KGGNHHK...
4 4 2 .BBCCC.DDL.MJAAL.MJ.FF.NJ.KGGNHHK...
4 4 2 JBBCCCJDDL.MJAAL.M..KFFN..KGGNHH....
4 4 2 .BBCCC.DDL.M.AAL.MJFF..NJ.KGGNJ.KHH.
4 4 2 .BBCCC.DDL.M.AAL.MJ.FF.NJ.KGGNJ.KHH.
4 4 2 JBBCCCJDDL.MJAAL.M..KFFN..KGGN...HH.
4 4 2 .BBCCC.DDL.M.AAL.MJFF..NJ.KGGNJ.K.HH
4 4 2 .BBCCC.DDL.M.AAL.MJ.FF.NJ.KGGNJ.K.HH
4 4 2 JBBCCCJDDL.MJAAL.M..KFFN..KGGN....HH
4 4 2 JBBCCCJ..LDDJAAL.MFFK..M..KGGN...HHN
4 4 2 JBBCCCJ...DDJAAL.MFF.L.M..KGGNHHK..N
4 4 2 JBBCCCJ...DDJAAL.MFF.L.M..KGGNHHK..N
4 4 2 JBBCCCJ...DDJAAL.MFF.L.M..KGGN..KHHN
4 4 2 JBBCCCJDD...JAAL.M.FFL.M..KGGNHHK..N
4 4 2 JBBCCCJDD...JAAL.M.FFL.M..KGGN..KHHN
4 4 2 .BBCCC.DD..MJAAL.MJFFL..J.KGGNHHK..N
4 4 2 .BBCCC.DD..M.AAL.MJFFL..J.KGGNJ.KHHN
4 4 2 BB.CCCJDD..MJAAL.MJFFL.N..KGGNHHK...
4 4 2 .BBCCCDD...MJAAL.MJFFL.NJ.KGGNHHK...
4 4 2 BB.CCCJDD..MJAAL.MJFFL.N..KGGN..KHH.
4 4 2 .BBCCCDD...MJAAL.MJFFL.NJ.KGGN..KHH.
4 4 2 .BBCCC.DD..MAA.L.MJFFL.NJ.KGGNJ.KHH.
4 4 2 BB.CCCJDD..MJAAL.MJFFL.N..KGGN..K.HH
4 4 2 .BBCCCDD...MJAAL.MJFFL.NJ.KGGN..K.HH
5 5 2 .BBCCC.DD..MAA.L.MJFFL.NJ.KGGNJ.K.HH
5 5 2 JBBCCCJ.DD..JAAL.M.FFL.M..KGGNHHK..N
5 5 2 JBBCCCJ.DD..JAAL.M.FFL.M..KGGN..KHHN
5 5 2 .BBCCC..DD.MJAAL.MJFFL..J.KGGNHHK..N
5 5 2 .BBCCC..DD.M.AAL.MJFFL..J.KGGNJ.KHHN
5 5 2 BB.CCCJ.DD.MJAAL.MJFFL.N..KGGNHHK...
5 5 2 BB.CCC..DD.MJAAL.MJFFL.NJ.KGGNHHK...
5 5 2 BB.CCCJ.DD.MJAAL.MJFFL.N..KGGN..KHH.
5 5 2 BB.CCC..DD.MJAAL.MJFFL.NJ.KGGN..KHH.
5 5 2 .BBCCC..DD.MAA.L.MJFFL.NJ.KGGNJ.KHH.
5 5 2 BB.CCCJ.DD.MJAAL.MJFFL.N..KGGN..K.HH
5 5 2 BB.CCC..DD.MJAAL.MJFFL.NJ.KGGN..K.HH
5 5 2 .BBCCC..DD.MAA.L.MJFFL.NJ.KGGNJ.K.HH
5 5 2 JBBCCCJ..DD.JAAL.M.FFL.M..KGGNHHK..N
5 5 2 JBBCCCJ..DD.JAAL.M.FFL.M..KGGN..KHHN
5 5 2 .BBCCC...DDMJAAL.MJFFL..J.KGGNHHK..N
5 5 2 .BBCCC...DDM.AAL.MJFFL..J.KGGNJ.KHHN
5 5 2 BB.CCCJ..DDMJAAL.MJFFL.N..KGGNHHK...
5 5 2 BB.CCC...DDMJAAL.MJFFL.NJ.KGGNHHK...
5 5 2 BB.CCCJ..DDMJAAL.MJFFL.N..KGGN..KHH.
5 5 2 BB.CCC...DDMJAAL.MJFFL.NJ.KGGN..KHH.
5 5 2 .BBCCC...DDMAA.L.MJFFL.NJ.KGGNJ.KHH.
5 5 2 BB.CCCJ..DDMJAAL.MJFFL.N..KGGN..K.HH
5 5 2 BB.CCC...DDMJAAL.MJFFL.NJ.KGGN..K.HH
5 5 2 .BBCCC...DDMAA.L.MJFFL.NJ.KGGNJ.K.HH
5 5 2 JBBCCCJDDL..JAAL.M...FFM..KGGNHHK..N
5 5 2 JBBCCCJDDL..JAAL.M...FFM..KGGN..KHHN
5 5 2 .BBCCC.DDL.MJAAL.MJFF...J.KGGNHHK..N
5 5 2 .BBCCC.DDL.MJAAL.MJ.FF..J.KGGNHHK..N
5 5 2 JBBCCCJDDL.MJAAL.M..KFF...KGGNHH...N
5 5 2 JBBCCCJDDL.MJAAL.M..K.FF..KGGNHH...N
5 5 2 .BBCCC.DDL.M.AAL.MJFF...J.KGGNJ.KHHN
5 5 2 .BBCCC.DDL.M.AAL.MJ.FF..J.KGGNJ.KHHN
5 5 2 JBBCCCJDDL.MJAAL.M..KFF...KGGN...HHN
5 5 2 JBBCCCJDDL.MJAAL.M..K.FF..KGGN...HHN
5 5 2 BB.CCCJDDL.MJAAL.MJFF..N..KGGNHHK...
5 5 2 .BBCCCDD.L.MJAAL.MJFF..NJ.KGGNHHK...
5 5 2 BB.CCCJDDL.MJAAL.MJ.FF.N..KGGNHHK...
5 5 2 .BBCCCDD.L.MJAAL.MJ.FF.NJ.KGGNHHK...
5 5 2 .BBCCCJDDL.MJAAL.MJ.KFFN..KGGNHH....
5 5 2 .BBCCC.DDL.MJAAL.MJ.KFFNJ.KGGNHH....
5 5 2 JBBCCCJDDL.MJAAL.M..KFFN..KGGN..HH..
5 5 2 BB.CCCJDDL.MJAAL.MJFF..N..KGGN..KHH.
5 5 2 .BBCCCDD.L.MJAAL.MJFF..NJ.KGGN..KHH.
5 5 2 .BBCCC.DDL.MAA.L.MJFF..NJ.KGGNJ.KHH.
5 5 2 BB.CCCJDDL.MJAAL.MJ.FF.N..KGGN..KHH.
5 5 2 .BBCCCDD.L.MJAAL.MJ.FF.NJ.KGGN..KHH.
5 5 2 .BBCCC.DDL.MAA.L.MJ.FF.NJ.KGGNJ.KHH.
5 5 2 .BBCCCJDDL.MJAAL.MJ.KFFN..KGGN...HH.
5 5 2 .BBCCC.DDL.MJAAL.MJ.KFFNJ.KGGN...HH.
5 5 2 .BBCCC.DDL.M.AAL.MJ.KFFNJ.KGGNJ..HH.
5 5 2 .BBCCC.DDL.M.AAL.MJ.KFFNJ.KGGNJ..HH.
5 5 2 BB.CCCJDDL.MJAAL.MJFF..N..KGGN..K.HH
5 5 2 .BBCCCDD.L.MJAAL.MJFF..NJ.KGGN..K.HH
5 5 2 .BBCCC.DDL.MAA.L.MJFF..NJ.KGGNJ.K.HH
5 5 2 BB.CCCJDDL.MJAAL.MJ.FF.N..KGGN..K.HH
5 5 2 .BBCCCDD.L.MJAAL.MJ.FF.NJ.KGGN..K.HH
5 5 2 .BBCCC.DDL.MAA.L.MJ.FF.NJ.KGGNJ.K.HH
5 5 2 .BBCCCJDDL.MJAAL.MJ.KFFN..KGGN....HH
5 5 2 .BBCCC.DDL.MJAAL.MJ.KFFNJ.KGGN....HH
5 5 2 .BBCCC.DDL.M.AAL.MJ.KFFNJ.KGGNJ...HH
5 5 2 .BBCCC.DDL.M.AAL.MJ.KFFNJ.KGGNJ...HH
5 5 2 JBBCCCJ..LDDJAAL.MFF...M..KGGNHHK..N
5 5 2 JBBCCCJ..LDDJAAL.MFF...M..KGGNHHK..N
5 5 2 JBBCCCJ..LDDJAAL.MFF...M..KGGN..KHHN
5 5 2 JBBCCCJ...DDJAAL.M.FFL.M..KGGNHHK..N
5 5 2 JBBCCCJ...DDJAAL.M.FFL.M..KGGN..KHHN
5 5 2 .BBCCC.DD...JAAL.MJFFL.MJ.KGGNHHK..N
5 5 2 .BBCCC.DD....AAL.MJFFL.MJ.KGGNJ.KHHN
5 5 2 BB.CCCJDD..MJAAL.MJFFL....KGGNHHK..N
5 5 2 .BBCCCDD...MJAAL.MJFFL..J.KGGNHHK..N
5 5 2 BB.CCCJDD..MJAAL.MJFFL....KGGN..KHHN
5 5 2 .BBCCCDD...MJAAL.MJFFL..J.KGGN..KHHN
5 5 2 .BBCCC.DD..MAA.L.MJFFL..J.KGGNJ.KHHN
5 5 2 BBCCC.JDD..MJAAL.MJFFL.N..KGGNHHK...
5 5 2 BB.CCCDD...MJAAL.MJFFL.NJ.KGGNHHK...
5 5 2 BB.CCCDD...MJAAL.MJFFL.NJ.KGGNHHK...
5 5 2 BBCCC.JDD..MJAAL.MJFFL.N..KGGN..KHH.
5 5 2 BB.CCCDD...MJAAL.MJFFL.NJ.KGGN..KHH.
5 5 2 BB.CCCDD...MJAAL.MJFFL.NJ.KGGN..KHH.
5 5 2 BB.CCC.DD..MAA.L.MJFFL.NJ.KGGNJ.KHH.
5 5 2 .BBCCCDD...MAA.L.MJFFL.NJ.KGGNJ.KHH.
5 5 2 .BBCCCDD...MAA.L.MJFFL.NJ.KGGNJ.KHH.
5 5 2 BBCCC.JDD..MJAAL.MJFFL.N..KGGN..K.HH
5 5 2 BB.CCCDD...MJAAL.MJFFL.NJ.KGGN..K.HH
5 5 2 BB.CCCDD...MJAAL.MJFFL.NJ.KGGN..K.HH
5 5 2 BB.CCC.DD..MAA.L.MJFFL.NJ.KGGNJ.K.HH
5 5 2 .BBCCCDD...MAA.L.MJFFL.NJ.KGGNJ.K.HH
6 6 2 .BBCCCDD...MAA.L.MJFFL.NJ.KGGNJ.K.HH
6 6 2 .BBCCC..DD..JAAL.MJFFL.MJ.KGGNHHK..N
6 6 2 .BBCCC..DD...AAL.MJFFL.MJ.KGGNJ.KHHN
6 6 2 BB.CCCJ.DD.MJAAL.MJFFL....KGGNHHK..N
6 6 2 BB.CCC..DD.MJAAL.MJFFL..J.KGGNHHK..N
6 6 2 BB.CCCJ.DD.MJAAL.MJFFL....KGGN..KHHN
6 6 2 BB.CCC..DD.MJAAL.MJFFL..J.KGGN..KHHN
6 6 2 .BBCCC..DD.MAA.L.MJFFL..J.KGGNJ.KHHN
6 6 2 BBCCC.J.DD.MJAAL.MJFFL.N..KGGNHHK...
6 6 2 BBCCC...DD.MJAAL.MJFFL.NJ.KGGNHHK...
6 6 2 BBCCC.J.DD.MJAAL.MJFFL.N..KGGN..KHH.
6 6 2 BBCCC...DD.MJAAL.MJFFL.NJ.KGGN..KHH.
6 6 2 BB.CCC..DD.MAA.L.MJFFL.NJ.KGGNJ.KHH.
6 6 2 BB.CCC..DD.MAA.L.MJFFL.NJ.KGGNJ.KHH.
6 6 2 BBCCC.J.DD.MJAAL.MJFFL.N..KGGN..K.HH
6 6 2 BBCCC...DD.MJAAL.MJFFL.NJ.KGGN..K.HH
6 6 2 BB.CCC..DD.MAA.L.MJFFL.NJ.KGGNJ.K.HH
6 6 2 BB.CCC..DD.MAA.L.MJFFL.NJ.KGGNJ.K.HH
6 6 2 .BBCCC...DD.JAAL.MJFFL.MJ.KGGNHHK..N
6 6 2 .BBCCC...DD..AAL.MJFFL.MJ.KGGNJ.KHHN
6 6 2 BB.CCCJ..DDMJAAL.MJFFL....KGGNHHK..N
6 6 2 BB.CCC...DDMJAAL.MJFFL..J.KGGNHHK..N
6 6 2 BB.CCCJ..DDMJAAL.MJFFL....KGGN..KHHN
6 6 2 BB.CCC...DDMJAAL.MJFFL..J.KGGN..KHHN
6 6 2 .BBCCC...DDMAA.L.MJFFL..J.KGGNJ.KHHN
6 6 2 BBCCC.J..DDMJAAL.MJFFL.N..KGGNHHK...
6 6 2 BBCCC....DDMJAAL.MJFFL.NJ.KGGNHHK...
6 6 2 BBCCC.J..DDMJAAL.MJFFL.N..KGGN..KHH.
6 6 2 BBCCC....DDMJAAL.MJFFL.NJ.KGGN..KHH.
6 6 2 BB.CCC...DDMAA.L.MJFFL.NJ.KGGNJ.KHH.
6 6 2 BB.CCC...DDMAA.L.MJFFL.NJ.KGGNJ.KHH.
6 6 2 BBCCC.J..DDMJAAL.MJFFL.N..KGGN..K.HH
6 6 2 BBCCC....DDMJAAL.MJFFL.NJ.KGGN..K.HH
6 6 2 BB.CCC...DDMAA.L.MJFFL.NJ.KGGNJ.K.HH
6 6 2 BB.CCC...DDMAA.L.MJFFL.NJ.KGGNJ.K.HH
6 6 2 .BBCCC.DDL..JAAL.MJFF..MJ.KGGNHHK..N
6 6 2 .BBCCC.DDL..JAAL.MJ.FF.MJ.KGGNHHK..N
6 6 2 JBBCCCJDDL..JAAL.M..KFFM..KGGNHH...N
6 6 2 .BBCCC.DDL...AAL.MJFF..MJ.KGGNJ.KHHN
6 6 2 .BBCCC.DDL...AAL.MJ.FF.MJ.KGGNJ.KHHN
6 6 2 JBBCCCJDDL..JAAL.M..KFFM..KGGN...HHN
6 6 2 BB.CCCJDDL.MJAAL.MJFF.....KGGNHHK..N
6 6 2 .BBCCCDD.L.MJAAL.MJFF...J.KGGNHHK..N
6 6 2 BB.CCCJDDL.MJAAL.MJ.FF....KGGNHHK..N
6 6 2 .BBCCCDD.L.MJAAL.MJ.FF..J.KGGNHHK..N
6 6 2 .BBCCCJDDL.MJAAL.MJ.KFF...KGGNHH...N
6 6 2 .BBCCC.DDL.MJAAL.MJ.KFF.J.KGGNHH...N
6 6 2 JBBCCCJDDL.MJAAL.M..KFF...KGGN..HH.N
6 6 2 .BBCCCJDDL.MJAAL.MJ.K.FF..KGGNHH...N
6 6 2 .BBCCC.DDL.MJAAL.MJ.K.FFJ.KGGNHH...N
6 6 2 JBBCCCJDD..MJAAL.M..KLFF..KGGNHH...N
6 6 2 JBBCCCJDDL.MJAAL.M..K.FF..KGGN..HH.N
6 6 2 BB.CCCJDDL.MJAAL.MJFF.....KGGN..KHHN
6 6 2 .BBCCCDD.L.MJAAL.MJFF...J.KGGN..KHHN
6 6 2 .BBCCC.DDL.MAA.L.MJFF...J.KGGNJ.KHHN
6 6 2 BB.CCCJDDL.MJAAL.MJ.FF....KGGN..KHHN
6 6 2 .BBCCCDD.L.MJAAL.MJ.FF..J.KGGN..KHHN
6 6 2 .BBCCC.DDL.MAA.L.MJ.FF..J.KGGNJ.KHHN
6 6 2 .BBCCCJDDL.MJAAL.MJ.KFF...KGGN...HHN
6 6 2 .BBCCC.DDL.MJAAL.MJ.KFF.J.KGGN...HHN
6 6 2 .BBCCC.DDL.M.AAL.MJ.KFF.J.KGGNJ..HHN
6 6 2 .BBCCC.DDL.M.AAL.MJ.KFF.J.KGGNJ..HHN
6 6 2 .BBCCCJDDL.MJAAL.MJ.K.FF..KGGN...HHN
6 6 2 .BBCCC.DDL.MJAAL.MJ.K.FFJ.KGGN...HHN
6 6 2 .BBCCC.DDL.M.AAL.MJ.K.FFJ.KGGNJ..HHN
6 6 2 JBBCCCJDD..MJAAL.M..KLFF..KGGN...HHN
6 6 2 JBBCCCJDD..MJAAL.M..KLFF..KGGN...HHN
6 6 2 BBCCC.JDDL.MJAAL.MJFF..N..KGGNHHK...
6 6 2 BB.CCCDD.L.MJAAL.MJFF..NJ.KGGNHHK...
6 6 2 BB.CCCDD.L.MJAAL.MJFF..NJ.KGGNHHK...
6 6 2 BBCCC.JDDL.MJAAL.MJ.FF.N..KGGNHHK...
6 6 2 BB.CCCDD.L.MJAAL.MJ.FF.NJ.KGGNHHK...
6 6 2 BB.CCCDD.L.MJAAL.MJ.FF.NJ.KGGNHHK...
6 6 2 BB.CCCJDDL.MJAAL.MJ.KFFN..KGGNHH....
6 6 2 .BBCCCJDDL.MJAAL.MJ.KFFN..KGGN..HH..
6 6 2 BB.CCC.DDL.MJAAL.MJ.KFFNJ.KGGNHH....
6 6 2 .BBCCCDD.L.MJAAL.MJ.KFFNJ.KGGNHH....
6 6 2 .BBCCC.DDL.MJAAL.MJ.KFFNJ.KGGN..HH..
6 6 2 .BBCCC.DDL.M.AAL.MJ.KFFNJ.KGGNJHH...
6 6 2 .BBCCC.DDL.M.AAL.MJ.KFFNJ.KGGNJ.HH..
6 6 2 BBCCC.JDDL.MJAAL.MJFF..N..KGGN..KHH.
6 6 2 BB.CCCDD.L.MJAAL.MJFF..NJ.KGGN..KHH.
6 6 2 BB.CCCDD.L.MJAAL.MJFF..NJ.KGGN..KHH.
6 6 2 BB.CCC.DDL.MAA.L.MJFF..NJ.KGGNJ.KHH.
6 6 2 .BBCCCDD.L.MAA.L.MJFF..NJ.KGGNJ.KHH.
6 6 2 .BBCCCDD.L.MAA.L.MJFF..NJ.KGGNJ.KHH.
6 6 2 BBCCC.JDDL.MJAAL.MJ.FF.N..KGGN..KHH.
6 6 2 BB.CCCDD.L.MJAAL.MJ.FF.NJ.KGGN..KHH.
6 6 2 BB.CCCDD.L.MJAAL.MJ.FF.NJ.KGGN..KHH.
6 6 2 BB.CCC.DDL.MAA.L.MJ.FF.NJ.KGGNJ.KHH.
6 6 2 .BBCCCDD.L.MAA.L.MJ.FF.NJ.KGGNJ.KHH.
6 6 2 .BBCCCDD.L.MAA.L.MJ.FF.NJ.KGGNJ.KHH.
6 6 2 BB.CCCJDDL.MJAAL.MJ.KFFN..KGGN...HH.
6 6 2 BB.CCCJDDL.MJAAL.MJ.KFFN..KGGN...HH.
6 6 2 BB.CCC.DDL.MJAAL.MJ.KFFNJ.KGGN...HH.
6 6 2 .BBCCCDD.L.MJAAL.MJ.KFFNJ.KGGN...HH.
6 6 2 .BBCCCDD.L.MJAAL.MJ.KFFNJ.KGGN...HH.
6 6 2 BB.CCC.DDL.M.AAL.MJ.KFFNJ.KGGNJ..HH.
6 6 2 .BBCCCDD.L.M.AAL.MJ.KFFNJ.KGGNJ..HH.
6 6 2 .BBCCC.DDL.MAAKL.MJ.KFFNJ..GGNJ..HH.
6 6 2 .BBCCC.DDL.MAAKL.MJ.KFFNJ..GGNJ..HH.
6 6 2 BBCCC.JDDL.MJAAL.MJFF..N..KGGN..K.HH
6 6 2 BB.CCCDD.L.MJAAL.MJFF..NJ.KGGN..K.HH
6 6 2 BB.CCCDD.L.MJAAL.MJFF..NJ.KGGN..K.HH
6 6 2 BB.CCC.DDL.MAA.L.MJFF..NJ.KGGNJ.K.HH
6 6 2 .BBCCCDD.L.MAA.L.MJFF..NJ.KGGNJ.K.HH
6 6 2 .BBCCCDD.L.MAA.L.MJFF..NJ.KGGNJ.K.HH
6 6 2 BBCCC.JDDL.MJAAL.MJ.FF.N..KGGN..K.HH
6 6 2 BB.CCCDD.L.MJAAL.MJ.FF.NJ.KGGN..K.HH
6 6 2 BB.CCCDD.L.MJAAL.MJ.FF.NJ.KGGN..K.HH
6 6 2 BB.CCC.DDL.MAA.L.MJ.FF.NJ.KGGNJ.K.HH
6 6 2 .BBCCCDD.L.MAA.L.MJ.FF.NJ.KGGNJ.K.HH
6 6 2 .BBCCCDD.L.MAA.L.MJ.FF.NJ.KGGNJ.K.HH
6 6 2 BB.CCCJDDL.MJAAL.MJ.KFFN..KGGN....HH
6 6 2 BB.CCCJDDL.MJAAL.MJ.KFFN..KGGN....HH
6 6 2 BB.CCC.DDL.MJAAL.MJ.KFFNJ.KGGN....HH
6 6 2 .BBCCCDD.L.MJAAL.MJ.KFFNJ.KGGN....HH
6 6 2 .BBCCCDD.L.MJAAL.MJ.KFFNJ.KGGN....HH
6 6 2 BB.CCC.DDL.M.AAL.MJ.KFFNJ.KGGNJ...HH
6 6 2 .BBCCCDD.L.M.AAL.MJ.KFFNJ.KGGNJ...HH
6 6 2 .BBCCC.DDL.MAAKL.MJ.KFFNJ..GGNJ...HH
6 6 2 .BBCCC.DDL.MAAKL.MJ.KFFNJ..GGNJ...HH
6 6 2 JBBCCCJ..LDDJAAL.M...FFM..KGGNHHK..N
6 6 2 JBBCCCJ..LDDJAAL.M...FFM..KGGN..KHHN
6 6 2 .BBCCC....DDJAAL.MJFFL.MJ.KGGNHHK..N
6 6 2 .BBCCC....DD.AAL.MJFFL.MJ.KGGNJ.KHHN
6 6 2 BB.CCCJDD...JAAL.MJFFL.M..KGGNHHK..N
6 6 2 .BBCCCDD....JAAL.MJFFL.MJ.KGGNHHK..N
6 6 2 BB.CCCJDD...JAAL.MJFFL.M..KGGN..KHHN
6 6 2 .BBCCCDD....JAAL.MJFFL.MJ.KGGN..KHHN
6 6 2 .BBCCC.DD...AA.L.MJFFL.MJ.KGGNJ.KHHN
6 6 2 BBCCC.JDD..MJAAL.MJFFL....KGGNHHK..N
6 6 2 BB.CCCDD...MJAAL.MJFFL..J.KGGNHHK..N
6 6 2 BB.CCCDD...MJAAL.MJFFL..J.KGGNHHK..N
6 6 2 BBCCC.JDD..MJAAL.MJFFL....KGGN..KHHN
6 6 2 BB.CCCDD...MJAAL.MJFFL..J.KGGN..KHHN
6 6 2 BB.CCCDD...MJAAL.MJFFL..J.KGGN..KHHN
6 6 2 BB.CCC.DD..MAA.L.MJFFL..J.KGGNJ.KHHN
6 6 2 .BBCCCDD...MAA.L.MJFFL..J.KGGNJ.KHHN
6 6 2 .BBCCCDD...MAA.L.MJFFL..J.KGGNJ.KHHN
7 7 1 BBCCCMJDD..MJAAL..JFFL.N..KGGNHHK...
8 8 1 BBCCCMJDD..MJAAL..JFFL....KGGNHHK..N
8 8 1 BBCCCM.DD..MJAAL..JFFL..J.KGGNHHK..N
8 8 1 BBCCCMJ.DD.MJAAL..JFFL....KGGNHHK..N
8 8 1 BBCCCMJ..DDMJAAL..JFFL....KGGNHHK..N
8 8 1 BBCCCMJDDL.MJAAL..JFF.....KGGNHHK..N
